Oceans,Regions,Measurement
Atlantic Ocean,,1.619872
Atlantic Ocean,,0.013
Atlantic Ocean,,27120
Pacific Ocean,,4.256084
Pacific Ocean,,1.154449
Pacific Ocean,,0.351267
Atlantic Ocean,,0.043244
Atlantic Ocean,,0.01296
Atlantic Ocean,,0.041036
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.047516
Atlantic Ocean,,0.095032
Pacific Ocean,,1.394636
Pacific Ocean,,0.041396
Pacific Ocean,,0.060476
Pacific Ocean,,0.00216
Atlantic Ocean,Gulf of Mexico,3000
Atlantic Ocean,Caribbean Sea,0.00288
Atlantic Ocean,Caribbean Sea,0.001
Atlantic Ocean,,0.001596
Atlantic Ocean,,0.008
Pacific Ocean,,0.132
Atlantic Ocean,,0.004
Atlantic Ocean,Caribbean Sea,0.0168
Atlantic Ocean,Caribbean Sea,0.00864
Atlantic Ocean,Baltic Sea,0.031576
Pacific Ocean,,0.0072
Atlantic Ocean,,0.012198
Atlantic Ocean,Mediterranean Sea,0.162905
Pacific Ocean,Gulf of Alaska,0.013
Atlantic Ocean,,53.097345
Atlantic Ocean,,0.01728
Atlantic Ocean,,1.573654
Atlantic Ocean,Mediterranean Sea,2.541296
Atlantic Ocean,Mediterranean Sea,0.03615
Atlantic Ocean,,0.036716
Atlantic Ocean,Stellwagen Bank National Marine Sanctuary,0.00166
Atlantic Ocean,,0.00648
Atlantic Ocean,,0.043196
Atlantic Ocean,,0.086392
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.075592
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.003812
Atlantic Ocean,,0.149028
Atlantic Ocean,,690.36
Atlantic Ocean,,0.01296
Atlantic Ocean,,0.02356
Atlantic Ocean,,0.005
Atlantic Ocean,,0.008
Atlantic Ocean,,0.018
Atlantic Ocean,,0.181424
Pacific Ocean,,0.00216
Pacific Ocean,,1.671019
Pacific Ocean,Gulf of California,1410.437236
Atlantic Ocean,,0.029688
Atlantic Ocean,Gulf of Mexico,1000
Atlantic Ocean,,0.006644
Atlantic Ocean,,0.006
Pacific Ocean,,10.896818
Atlantic Ocean,Caribbean Sea,0.015432
Pacific Ocean,,0.008468
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.042301
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.012221
Pacific Ocean,,0.003456
Pacific Ocean,Gulf of Alaska,0.001
Atlantic Ocean,,0.050404
Atlantic Ocean,,0.015432
Atlantic Ocean,,0.090804
Atlantic Ocean,,0.035406
Atlantic Ocean,Mediterranean Sea,0.133333
Atlantic Ocean,Celtic Sea,0.02603
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.106028
Atlantic Ocean,,0.02376
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.003
Pacific Ocean,,2.800453
Pacific Ocean,,2.611356
Atlantic Ocean,,0.48476
Atlantic Ocean,,0.043196
Atlantic Ocean,,0.006
Atlantic Ocean,,0.015
Pacific Ocean,Gulf of California,705.218618
Pacific Ocean,Gulf of California,0.036464
Atlantic Ocean,,0.043184
Atlantic Ocean,,0.009
Atlantic Ocean,,0.025196
Pacific Ocean,,2.029278
Pacific Ocean,,0.006
Atlantic Ocean,,0.00432
Atlantic Ocean,Caribbean Sea,0.000676
Atlantic Ocean,,0.00864
Atlantic Ocean,Caribbean Sea,0.014388
Atlantic Ocean,North Sea,0.003657
Atlantic Ocean,,46.296296
Atlantic Ocean,North Sea,0.024933
Atlantic Ocean,,0.039775
Atlantic Ocean,,0.411184
Atlantic Ocean,Mediterranean Sea,0.10361
Atlantic Ocean,Mediterranean Sea,37.481333
Atlantic Ocean,,0.002
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.0027
Pacific Ocean,,2.139785
Pacific Ocean,,2.611356
Atlantic Ocean,,0.0216
Atlantic Ocean,,0.23974
Atlantic Ocean,,0.663968
Atlantic Ocean,,0.094492
Atlantic Ocean,,0.00216
Atlantic Ocean,Gulf of Mexico,706.389134
Atlantic Ocean,,0.0108
Atlantic Ocean,,0.003
Pacific Ocean,,3.891236
Pacific Ocean,,0.892728
Pacific Ocean,,1.415722
Atlantic Ocean,Caribbean Sea,0.00864
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.0036
Atlantic Ocean,,0.021
Atlantic Ocean,Gulf of Mexico,0.001
Atlantic Ocean,Caribbean Sea,0.004112
Atlantic Ocean,,0.030236
Atlantic Ocean,Caribbean Sea,0.0144
Atlantic Ocean,Caribbean Sea,0.01
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,Caribbean Sea,0.00216
Pacific Ocean,,0.00216
Atlantic Ocean,Mediterranean Sea,0.021867
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.024001
Atlantic Ocean,,0.036072
Atlantic Ocean,Mediterranean Sea,0.524865
Atlantic Ocean,Mediterranean Sea,0.77567
Atlantic Ocean,Mediterranean Sea,3.541333
Pacific Ocean,Olympic Coast National Marine Sanctuary,0.002076
Pacific Ocean,,0.007
Atlantic Ocean,,0.0108
Atlantic Ocean,,0.048956
Atlantic Ocean,Mediterranean Sea,5.033333
Atlantic Ocean,Mediterranean Sea,1.400998
Atlantic Ocean,Mediterranean Sea,0.235958
Atlantic Ocean,,0.053996
Atlantic Ocean,,0.036716
Atlantic Ocean,,0.028076
Atlantic Ocean,,0.207344
Atlantic Ocean,,0.001964
Pacific Ocean,,3.039
Pacific Ocean,,0.489709
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.00216
Pacific Ocean,,0.00216
Pacific Ocean,Gulf of California,1410.437236
Atlantic Ocean,Gulf of Mexico,60
Atlantic Ocean,,0.004
Atlantic Ocean,,0.003
Pacific Ocean,,11.344484
Pacific Ocean,,1410.437236
Atlantic Ocean,Caribbean Sea,0.01728
Atlantic Ocean,Caribbean Sea,0.0144
Pacific Ocean,,0.00432
Pacific Ocean,,0.209968
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,Mediterranean Sea,0.39597
Atlantic Ocean,Irish Sea and St. George's Channel,1.038491
Atlantic Ocean,North Sea,0.025321
Atlantic Ocean,,0.007856
Atlantic Ocean,,0.171885
Pacific Ocean,,0.304642
Atlantic Ocean,Celtic Sea,0.003
Atlantic Ocean,,0.349503
Atlantic Ocean,,0.105292
Atlantic Ocean,,0.077752
Atlantic Ocean,,0.0108
Atlantic Ocean,,0.058316
Atlantic Ocean,,0.735177
Pacific Ocean,,3.344
Pacific Ocean,,1.799987
Pacific Ocean,,0.006
Atlantic Ocean,,0.01728
Atlantic Ocean,,0.0108
Atlantic Ocean,,0.01944
Atlantic Ocean,,0.028796
Atlantic Ocean,,0.129588
Atlantic Ocean,,1.009762
Atlantic Ocean,,0.0054
Pacific Ocean,,2115.655853
Atlantic Ocean,Caribbean Sea,0.0108
Atlantic Ocean,,0.003
Pacific Ocean,,0.892728
Atlantic Ocean,Caribbean Sea,0.00432
Atlantic Ocean,,2497.666667
Atlantic Ocean,Caribbean Sea,0.46
Pacific Ocean,,0.007
Arctic Ocean,Northwestern Passages,0.073
Arctic Ocean,Northwestern Passages,0.041
Atlantic Ocean,Mediterranean Sea,1.557143
Atlantic Ocean,Mediterranean Sea,0.844475
Arctic Ocean,Davis Strait,0.021
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.017302
Atlantic Ocean,,0.00305
Atlantic Ocean,North Sea,0.089565
Atlantic Ocean,North Sea,0.021665
Atlantic Ocean,,2170
Atlantic Ocean,,0.009
Atlantic Ocean,Mediterranean Sea,1.701702
Atlantic Ocean,Mediterranean Sea,7.975333
Atlantic Ocean,,0.136068
Atlantic Ocean,,0.2018
Atlantic Ocean,,0.00216
Atlantic Ocean,,1.791708
Pacific Ocean,,9.260515
Pacific Ocean,,6.887565
Atlantic Ocean,,0.025016
Atlantic Ocean,,0.084232
Atlantic Ocean,,0.0135
Atlantic Ocean,,0.0216
Atlantic Ocean,,4240
Atlantic Ocean,Gulf of Mexico,705.218618
Atlantic Ocean,Gulf of Mexico,705.218618
Atlantic Ocean,Gulf of Mexico,0.01432
Atlantic Ocean,,0.01512
Atlantic Ocean,,1.125268
Atlantic Ocean,,0.067496
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.014804
Atlantic Ocean,,0.0216
Atlantic Ocean,,0.0216
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,,0.03
Pacific Ocean,,2.831999
Pacific Ocean,,0.274544
Pacific Ocean,,5.291144
Pacific Ocean,,705.218618
Atlantic Ocean,Caribbean Sea,0.01296
Atlantic Ocean,Caribbean Sea,0.41
Atlantic Ocean,Caribbean Sea,0.0054
Pacific Ocean,,2.791323
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.008044
Atlantic Ocean,,78.431373
Atlantic Ocean,North Sea,0.029562
Pacific Ocean,,0.081712
Pacific Ocean,,0.036
Atlantic Ocean,Mediterranean Sea,0.025063
Atlantic Ocean,North Sea,0.005255
Pacific Ocean,,2.938051
Atlantic Ocean,,0.01728
Atlantic Ocean,,0.019178
Atlantic Ocean,Mediterranean Sea,0.076938
Atlantic Ocean,,0.01296
Atlantic Ocean,,0.0216
Atlantic Ocean,,0.02
Atlantic Ocean,,0.222804
Atlantic Ocean,,1
Pacific Ocean,,0.662175
Atlantic Ocean,,0.075592
Atlantic Ocean,,0.047516
Atlantic Ocean,,0.213824
Atlantic Ocean,,0.013744
Pacific Ocean,,0.003324
Pacific Ocean,,3.881957
Pacific Ocean,,0.003
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,Caribbean Sea,0.008
Atlantic Ocean,,0.006
Pacific Ocean,,1.471346
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,Caribbean Sea,0.00808
Atlantic Ocean,,893
Pacific Ocean,,0.00216
Atlantic Ocean,Gulf of Mexico,705.218618
Pacific Ocean,,2.58064
Atlantic Ocean,,0.00216
Atlantic Ocean,North Sea,0.004703
Atlantic Ocean,,7
Atlantic Ocean,,0.020972
Atlantic Ocean,Mediterranean Sea,0.074671
Atlantic Ocean,Mediterranean Sea,0.426341
Pacific Ocean,,0.036533
Atlantic Ocean,,0.090712
Pacific Ocean,Monterey Bay National Marine Sanctuary,0.001
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.0216
Atlantic Ocean,,0.015
Atlantic Ocean,,33120
Pacific Ocean,,0.007
Pacific Ocean,,0.580413
Pacific Ocean,,0.013
Atlantic Ocean,,1.138242
Atlantic Ocean,,0.016796
Atlantic Ocean,,0.01512
Atlantic Ocean,,0.05942
Atlantic Ocean,,0.030236
Atlantic Ocean,,0.030828
Atlantic Ocean,,0.038876
Atlantic Ocean,,0.071112
Atlantic Ocean,,0.0216
Atlantic Ocean,,0.004628
Atlantic Ocean,,0.003272
Atlantic Ocean,,0.032396
Pacific Ocean,,0.055
Pacific Ocean,,2.182661
Atlantic Ocean,,0.395248
Atlantic Ocean,,0.01944
Atlantic Ocean,Caribbean Sea,0.002516
Atlantic Ocean,,0.004552
Atlantic Ocean,Caribbean Sea,2.888889
Pacific Ocean,,0.00216
Atlantic Ocean,Caribbean Sea,0.00648
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.084777
Atlantic Ocean,North Sea,0.084366
Arctic Ocean,Greenland Sea,0.028456
Atlantic Ocean,,0.001
Atlantic Ocean,,0.5
Atlantic Ocean,Mediterranean Sea,0.291172
Atlantic Ocean,Mediterranean Sea,0.356667
Atlantic Ocean,Mediterranean Sea,0.956667
Atlantic Ocean,Gulf of St. Lawrence,0.418316
Atlantic Ocean,,0.138228
Atlantic Ocean,,0.095032
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.870983
Atlantic Ocean,Mediterranean Sea,0.627637
Atlantic Ocean,,0.024
Pacific Ocean,,3.860091
Pacific Ocean,,2.081533
Atlantic Ocean,,0.007
Atlantic Ocean,,0.003928
Atlantic Ocean,,0.00288
Atlantic Ocean,,0.079192
Atlantic Ocean,,0.222152
Atlantic Ocean,,1.592444
Atlantic Ocean,,0.016
Atlantic Ocean,,0.088552
Atlantic Ocean,,0.111076
Atlantic Ocean,,0.003456
Atlantic Ocean,,0.01512
Atlantic Ocean,Gulf of Mexico,4000
Atlantic Ocean,Caribbean Sea,0.002788
Atlantic Ocean,,0.013
Pacific Ocean,,4.401403
Atlantic Ocean,,5978.666667
Atlantic Ocean,Caribbean Sea,0.00648
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,Caribbean Sea,0.00648
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.009373
Arctic Ocean,Norwegian Sea,0.014854
Arctic Ocean,Norwegian Sea,0.029488
Pacific Ocean,,0.210769
Atlantic Ocean,Mediterranean Sea,3.417169
Atlantic Ocean,Mediterranean Sea,0.017738
Atlantic Ocean,,0.003084
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.427363
Atlantic Ocean,Mediterranean Sea,1.30491
Atlantic Ocean,,0.224624
Atlantic Ocean,,0.00432
Atlantic Ocean,,856.6
Atlantic Ocean,,0.011228
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.008
Atlantic Ocean,,3920
Atlantic Ocean,,80
Pacific Ocean,,4.934588
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.01296
Atlantic Ocean,,0.02376
Atlantic Ocean,Gulf of Mexico,706.389134
Atlantic Ocean,Gulf of Mexico,1000
Pacific Ocean,,0.00216
Pacific Ocean,,2.213893
Pacific Ocean,,0.00216
Pacific Ocean,,0.002
Atlantic Ocean,,0.003084
Atlantic Ocean,,0.00166
Atlantic Ocean,,0.001
Pacific Ocean,,0.086572
Pacific Ocean,,0.001596
Pacific Ocean,,0.54
Pacific Ocean,,705.218618
Atlantic Ocean,Caribbean Sea,5.73
Atlantic Ocean,,0.0192
Atlantic Ocean,Celtic Sea,10.9
Atlantic Ocean,North Sea,0.188642
Atlantic Ocean,Mediterranean Sea,0.193801
Atlantic Ocean,Mediterranean Sea,0.7346
Atlantic Ocean,,0.00648
Atlantic Ocean,,0.00648
Atlantic Ocean,,0.009
Atlantic Ocean,,0.01944
Atlantic Ocean,,349.53
Atlantic Ocean,,0.0025
Atlantic Ocean,Mediterranean Sea,5.4
Atlantic Ocean,,0.01296
Atlantic Ocean,,1
Pacific Ocean,,0.707951
Pacific Ocean,,0.767
Pacific Ocean,,8.074308
Atlantic Ocean,,0.001964
Atlantic Ocean,,0.014388
Pacific Ocean,,0.183989
Pacific Ocean,,0.00216
Atlantic Ocean,Caribbean Sea,0.00432
Atlantic Ocean,,0.02
Pacific Ocean,,23.06106
Pacific Ocean,,1.393601
Atlantic Ocean,Caribbean Sea,0.01728
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,,29
Atlantic Ocean,Caribbean Sea,0.145016
Atlantic Ocean,North Sea,0.030549
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.230139
Atlantic Ocean,Mediterranean Sea,0.61915
Atlantic Ocean,Mediterranean Sea,45.836225
Pacific Ocean,Gulf of Alaska,0.006
Pacific Ocean,Coastal Waters of Southeast Alaska and British Columbia,0.009
Pacific Ocean,,0.007924
Atlantic Ocean,,0.00648
Atlantic Ocean,,0.056156
Atlantic Ocean,,0.037436
Atlantic Ocean,Mediterranean Sea,0.156605
Atlantic Ocean,Mediterranean Sea,0.211163
Atlantic Ocean,Mediterranean Sea,2.92581
Atlantic Ocean,Mediterranean Sea,0.680946
Atlantic Ocean,,0.02376
Atlantic Ocean,,0.01728
Atlantic Ocean,,0.0162
Atlantic Ocean,,0.029
Pacific Ocean,,5.964499
Pacific Ocean,,42.069682
Pacific Ocean,,0.026448
Pacific Ocean,,0.038
Atlantic Ocean,,0.166308
Atlantic Ocean,,0.002
Atlantic Ocean,,0.002
Pacific Ocean,,4.812514
Atlantic Ocean,,0.01512
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.005616
Atlantic Ocean,,0.008
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,Caribbean Sea,0.019636
Atlantic Ocean,Caribbean Sea,0.038876
Pacific Ocean,,0.003084
Pacific Ocean,,0.4812
Atlantic Ocean,Caribbean Sea,0.0108
Pacific Ocean,,0.795527
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.165077
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.005078
Arctic Ocean,Baffin Bay,0.008161
Pacific Ocean,,0.874144
Pacific Ocean,,0.00216
Atlantic Ocean,Mediterranean Sea,0.49096
Atlantic Ocean,Mediterranean Sea,0.738667
Atlantic Ocean,,0.179264
Atlantic Ocean,,0.01512
Atlantic Ocean,,0.111612
Atlantic Ocean,,0.01512
Atlantic Ocean,,0.118792
Pacific Ocean,,0.018
Atlantic Ocean,,0.01296
Atlantic Ocean,,0.183584
Atlantic Ocean,,0.008
Atlantic Ocean,,0.025
Pacific Ocean,,3.381
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.01512
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.034544
Atlantic Ocean,,0.01512
Pacific Ocean,,2115.655853
Atlantic Ocean,Gulf of Mexico,2000
Pacific Ocean,,0.963329
Pacific Ocean,,1.009204
Atlantic Ocean,Caribbean Sea,0.00864
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,Caribbean Sea,0.00864
Atlantic Ocean,,0.00648
Atlantic Ocean,,0.01296
Atlantic Ocean,,0.059
Pacific Ocean,,0.00216
Atlantic Ocean,Caribbean Sea,0.00432
Atlantic Ocean,Caribbean Sea,0.00648
Pacific Ocean,,0.08806
Atlantic Ocean,Mediterranean Sea,0.978571
Atlantic Ocean,Mediterranean Sea,0.460667
Atlantic Ocean,Mediterranean Sea,0.918317
Atlantic Ocean,Mediterranean Sea,19.215964
Atlantic Ocean,North Sea,0.008347
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.436183
Atlantic Ocean,,0.01728
Atlantic Ocean,,0.583664
Atlantic Ocean,,63
Atlantic Ocean,Mediterranean Sea,0.140056
Atlantic Ocean,Mediterranean Sea,0.332265
Atlantic Ocean,,0.001964
Atlantic Ocean,,0.010368
Atlantic Ocean,,2057.61
Atlantic Ocean,,0.008096
Atlantic Ocean,,1.696222
Pacific Ocean,Gulf of California,2115.655853
Atlantic Ocean,,0.041036
Atlantic Ocean,,0.001964
Atlantic Ocean,,0.0216
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.025916
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.012344
Atlantic Ocean,Caribbean Sea,0.002736
Atlantic Ocean,,0.037
Pacific Ocean,,0.326132
Pacific Ocean,,2.094789
Pacific Ocean,,0.942509
Pacific Ocean,,4231.311707
Pacific Ocean,,0.003
Pacific Ocean,,0.59
Pacific Ocean,,0.001
Pacific Ocean,Gulf of Alaska,0.014
Atlantic Ocean,,16.8
Atlantic Ocean,,83.333333
Atlantic Ocean,Mediterranean Sea,3.265685
Atlantic Ocean,Mediterranean Sea,5.432309
Pacific Ocean,Coastal Waters of Southeast Alaska and British Columbia,0.013
Atlantic Ocean,,0.0108
Atlantic Ocean,,9
Atlantic Ocean,,0.06562
Atlantic Ocean,,769.03
Atlantic Ocean,,0.0108
Atlantic Ocean,Mediterranean Sea,1.979281
Atlantic Ocean,Mediterranean Sea,0.1
Atlantic Ocean,,0.01
Atlantic Ocean,,0.032396
Pacific Ocean,,1.635606
Pacific Ocean,,0.009
Atlantic Ocean,,1.788169
Atlantic Ocean,,1.449752
Atlantic Ocean,,0.01728
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.024
Atlantic Ocean,,0.006172
Atlantic Ocean,,0.0189
Atlantic Ocean,,0.032396
Atlantic Ocean,,0.00432
Pacific Ocean,,705.218618
Atlantic Ocean,,0.00432
Atlantic Ocean,Gulf of Mexico,0.008
Atlantic Ocean,Caribbean Sea,0.00432
Pacific Ocean,,0.0024
Pacific Ocean,,7.799283
Atlantic Ocean,,0.028076
Atlantic Ocean,,1463
Pacific Ocean,,2820.874471
Arctic Ocean,Davis Strait,0.047716
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.021562
Pacific Ocean,,1.02716
Pacific Ocean,Coastal Waters of Southeast Alaska and British Columbia,0.002
Atlantic Ocean,,0.043196
Atlantic Ocean,Mediterranean Sea,0.108312
Atlantic Ocean,Mediterranean Sea,0.063966
Atlantic Ocean,Mediterranean Sea,0.018919
Atlantic Ocean,,0.02376
Atlantic Ocean,Mediterranean Sea,0.394101
Atlantic Ocean,Mediterranean Sea,0.333747
Atlantic Ocean,Mediterranean Sea,11.841333
Pacific Ocean,,0.04933
Atlantic Ocean,,0.00432
Atlantic Ocean,,534.86
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.003084
Atlantic Ocean,,0.382384
Atlantic Ocean,,0.035112
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.030236
Atlantic Ocean,,0.07144
Atlantic Ocean,,0.075559
Atlantic Ocean,,0.0108
Atlantic Ocean,,0.00648
Pacific Ocean,,0.015
Pacific Ocean,Gulf of California,1410.437236
Atlantic Ocean,,0.058316
Atlantic Ocean,,0.009
Atlantic Ocean,,0.012
Pacific Ocean,,0.041396
Pacific Ocean,,3526.093089
Atlantic Ocean,Caribbean Sea,0.00648
Pacific Ocean,,0.087
Pacific Ocean,,0.00216
Atlantic Ocean,Caribbean Sea,0.00648
Atlantic Ocean,Caribbean Sea,0.72
Pacific Ocean,,0.954332
Atlantic Ocean,Mediterranean Sea,0.17167
Atlantic Ocean,Irish Sea and St. George's Channel,0.037218
Pacific Ocean,,0.002212
Atlantic Ocean,Mediterranean Sea,0.118574
Atlantic Ocean,Mediterranean Sea,0.084035
Atlantic Ocean,Mediterranean Sea,0.091036
Atlantic Ocean,Mediterranean Sea,0.249169
Atlantic Ocean,Mediterranean Sea,0.295986
Atlantic Ocean,Mediterranean Sea,0.640578
Atlantic Ocean,Mediterranean Sea,0.0615
Atlantic Ocean,Mediterranean Sea,9.202
Atlantic Ocean,,0.0216
Atlantic Ocean,,0.045356
Atlantic Ocean,,0.014
Pacific Ocean,,2.611356
Atlantic Ocean,,0.030236
Atlantic Ocean,,0.0108
Atlantic Ocean,,0.02376
Atlantic Ocean,,0.225055
Pacific Ocean,Gulf of California,2820.874471
Pacific Ocean,Gulf of California,1410.437236
Atlantic Ocean,,0.01296
Atlantic Ocean,,0.00432
Atlantic Ocean,Gulf of Mexico,1000
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,Caribbean Sea,0.00864
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,,0.016
Atlantic Ocean,Caribbean Sea,1.48
Atlantic Ocean,Caribbean Sea,0.00216
Pacific Ocean,,0.558239
Atlantic Ocean,Mediterranean Sea,0.270176
Atlantic Ocean,,0.016272
Atlantic Ocean,,0.045086
Arctic Ocean,Northwestern Passages,0.003
Atlantic Ocean,,57
Pacific Ocean,,0.00216
Atlantic Ocean,Mediterranean Sea,0.967838
Atlantic Ocean,Mediterranean Sea,0.741333
Atlantic Ocean,,1
Atlantic Ocean,,0.003324
Atlantic Ocean,Mediterranean Sea,0.014
Atlantic Ocean,Mediterranean Sea,3.664856
Atlantic Ocean,Mediterranean Sea,1.499804
Pacific Ocean,,1.582
Pacific Ocean,,9.419626
Pacific Ocean,,0.165
Atlantic Ocean,,1448.75
Atlantic Ocean,,0.0135
Atlantic Ocean,,2.23758
Atlantic Ocean,,0.121448
Atlantic Ocean,Gulf of Mexico,0.013516
Atlantic Ocean,,0.00576
Atlantic Ocean,,0.127176
Atlantic Ocean,,0.0108
Atlantic Ocean,Gulf of Mexico,705.218618
Atlantic Ocean,Gulf of Mexico,1000
Pacific Ocean,,0.432716
Pacific Ocean,,0.892728
Atlantic Ocean,Caribbean Sea,0.046332
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,Caribbean Sea,0.004
Atlantic Ocean,,2
Atlantic Ocean,Caribbean Sea,0.01728
Atlantic Ocean,North Sea,0.008601
Pacific Ocean,Gulf of Alaska,0.017
Atlantic Ocean,,0.00864
Atlantic Ocean,,0.036716
Atlantic Ocean,,0.551471
Atlantic Ocean,,0.279094
Atlantic Ocean,,0.079912
Atlantic Ocean,,0.063356
Atlantic Ocean,,159.8
Atlantic Ocean,,0.001964
Atlantic Ocean,,0.384448
Atlantic Ocean,,0.069116
Atlantic Ocean,,0.045356
Atlantic Ocean,,0.00864
Pacific Ocean,,1.537
Pacific Ocean,,1.18797
Pacific Ocean,,2.210857
Atlantic Ocean,,0.146868
Atlantic Ocean,,0.032396
Atlantic Ocean,,0.01512
Atlantic Ocean,,0.025916
Atlantic Ocean,,0.003928
Atlantic Ocean,Gulf of Mexico,2115.655853
Atlantic Ocean,Caribbean Sea,1410.437236
Atlantic Ocean,Caribbean Sea,0.004
Atlantic Ocean,Gulf of Mexico,0.002
Atlantic Ocean,,0.030236
Atlantic Ocean,,0.01728
Atlantic Ocean,,0.0108
Atlantic Ocean,,0.01512
Atlantic Ocean,,0.01
Atlantic Ocean,,0.005
Pacific Ocean,,5.263433
Pacific Ocean,,8.261449
Atlantic Ocean,,0.095032
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,Caribbean Sea,0.00216
Atlantic Ocean,Caribbean Sea,0.0144
Atlantic Ocean,Inner Seas off the West Coast of Scotland,0.107489
Pacific Ocean,,0.003456
Pacific Ocean,,0.034888
Pacific Ocean,,1.0534
Atlantic Ocean,,0.00982
Atlantic Ocean,Mediterranean Sea,1.02435
Atlantic Ocean,Mediterranean Sea,0.79316
Atlantic Ocean,Mediterranean Sea,0.42574
Atlantic Ocean,North Sea,0.005857
Atlantic Ocean,,85.106383
Atlantic Ocean,Mediterranean Sea,0.663333
Atlantic Ocean,,0.00926
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.0216
Atlantic Ocean,,0.129588
Atlantic Ocean,,0.279013
Atlantic Ocean,Mediterranean Sea,0.171999
Atlantic Ocean,,0.001
Pacific Ocean,,2.611356
Atlantic Ocean,,0.0108
Atlantic Ocean,Gulf of Mexico,0.0031
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.00216
Atlantic Ocean,,0.028
Pacific Ocean,,0.892728
Pacific Ocean,,10578.27927
Pacific Ocean,Gulf of California,0.003
Atlantic Ocean,Caribbean Sea,0.0108
Atlantic Ocean,,0.004
Atlantic Ocean,,0.002
Atlantic Ocean,,1843
Arctic Ocean,Greenland Sea,0.065916
Pacific Ocean,,0.00432
Pacific Ocean,,1.848387
Atlantic Ocean,Black Sea,0.536849
Pacific Ocean,Gulf of Alaska,0.006
Atlantic Ocean,Mediterranean Sea,0.352637
Atlantic Ocean,Mediterranean Sea,0.600998
Atlantic Ocean,,0.013134
Atlantic Ocean,,88.495575
Atlantic Ocean,North Sea,0.022677
Atlantic Ocean,Mediterranean Sea,0.24
Atlantic Ocean,Mediterranean Sea,0.15
Atlantic Ocean,,0.01512
Atlantic Ocean,Stellwagen Bank National Marine Sanctuary,0.0108
Atlantic Ocean,,0.038876
Atlantic Ocean,,0.076832
Atlantic Ocean,,0.003084
Atlantic Ocean,,0.043196
Pacific Ocean,,0.044236
Pacific Ocean,,3.978
Pacific Ocean,,1.285492
Atlantic Ocean,,0.097192
Atlantic Ocean,,0.192224
Atlantic Ocean,,0.0072
Pacific Ocean,,1410.437236
Atlantic Ocean,,0.00432
Atlantic Ocean,,0.006
Atlantic Ocean,,0.01
Pacific Ocean,,0.326132
Pacific Ocean,,3.922436
